Date,EUR,AUD,BGN,BRL,CAD,CHF,CNY,CZK,DKK,GBP,HKD,HRK,ILS,INR
2022-05-18,1.0522992739135009,0.7024938531787847,0.5380393844829442,0.20246603632240692,0.7801529099703541,1.0035122930255895,0.14826895989324634,0.04269490222867389,0.1414027149321267,1.2428535918468804,0.12741125805876208,0.13965505202150688,0.29843619434164975,0.012888640854156006
2022-05-17,1.054073995994519,0.7030371203599549,0.5389673385792821,0.20032051282051283,0.7798487093503861,1.0080645161290323,0.14867677668748142,0.042655382896044564,0.14165309157872372,1.2489072061945798,0.12739340356956316,0.14008937702254037,0.2978761430996991,0.012909738977987605
2022-05-16,1.0422094841063054,0.6921852287672181,0.5328786102525844,0.1973164956590371,0.7735746886361878,0.9945300845350571,0.14723203769140164,0.042177186359897936,0.14004621525103284,1.2254901960784315,0.12739015783640556,0.13854445198742016,0.29378929431811507,0.012853817390957855
2022-05-15,1.0385294423096896,0.6892748828232699,0.5309828492539691,0.1951905059337914,0.7689941556444171,1.0,0.14727757404380035,0.041976593851268534,0.1395614977739941,1.2201073694485114,0.12738853503184713,0.13809865768104734,0.29182595500043773,0.012911605855155023
2022-05-14,1.0385294423096896,0.6892748828232699,0.5309828492539691,0.1951905059337914,0.7689941556444171,1.0,0.14727757404380035,0.041976593851268534,0.1395614977739941,1.2201073694485114,0.12738853503184713,0.13809865768104734,0.29182595500043773,0.012911605855155023
2022-05-13,1.0385294423096896,0.6892748828232699,0.5309828492539691,0.1951905059337914,0.7689941556444171,1.0,0.14727757404380035,0.041976593851268534,0.1395614977739941,1.2201073694485114,0.12738853503184713,0.13809865768104734,0.29182595500043773,0.012911605855155023
2022-05-12,1.0407993338884263,0.6863889079552474,0.5321696556862328,0.19216726238518006,0.7670476336580501,1.0030090270812437,0.14723203769140164,0.04175731483762668,0.13986796464137852,1.2202562538133008,0.12739015783640556,0.13833937415267133,0.289259784212201,0.012902426688411557
2022-05-11,1.055297593921486,0.7009673349221925,0.5395780499649274,0.19593628152124928,0.7711289327575571,1.0102030508132134,0.14885825716752507,0.04160460646202748,0.14185403220086532,1.2357884330202669,0.12739178068231038,0.1400246443374034,0.2919367081216792,0.012949493092092909
2022-05-10,1.0554089709762533,0.6960879855213699,0.5396362851438131,0.19460932178651358,0.77000077000077,1.0071507704703393,0.14871657594955534,0.04219231256065145,0.14188220938976462,1.2330456226880393,0.12739178068231038,0.14000112000896006,0.2884670859054982,0.012942939755792611
2022-05-09,1.0558547143912997,0.7017051434987018,0.5398693516169087,0.1943823500826125,0.7732158045310447,1.0092854259184498,0.14895803852054876,0.04214323643198503,0.14195068633156843,1.2388503468780971,0.12739015783640556,0.14016006279170815,0.2913752913752914,0.01291754344492799
2022-05-08,1.056970721911003,0.7099751508697195,0.5404528995298059,0.19874788830368675,0.7794839816041781,1.0145074566298062,0.14991604701367234,0.04285426549931647,0.14206967096664203,1.2344155042587335,0.127396649468119,0.14030558556536135,0.29389290542526303,0.013001551085044446
2022-05-07,1.056970721911003,0.7099751508697195,0.5404528995298059,0.19874788830368675,0.7794839816041781,1.0145074566298062,0.14991604701367234,0.04285426549931647,0.14206967096664203,1.2344155042587335,0.127396649468119,0.14030558556536135,0.29389290542526303,0.013001551085044446
2022-05-06,1.056970721911003,0.7099751508697195,0.5404528995298059,0.19874788830368675,0.7794839816041781,1.0145074566298062,0.14991604701367234,0.04285426549931647,0.14206967096664203,1.2344155042587335,0.127396649468119,0.14030558556536135,0.29389290542526303,0.013001551085044446
2022-05-05,1.0567473317129874,0.7204091924212953,0.5403360890473875,0.20248243464879423,0.7838219156607619,1.0206164523372117,0.15109163707788772,0.04294886937101381,0.14203334943044627,1.2405408758218583,0.12740476493820868,0.14016202730356292,0.2942388042134997,0.013108651054263261
2022-05-04,1.0530749789385003,0.7125044531528322,0.5384449709239716,0.20097270790626634,0.7802137785753296,1.0200958890135674,0.15132026935007944,0.042732486090575776,0.14152879403314605,1.2507817385866167,0.12740963471657726,0.1394855771913184,0.29675351652917087,0.013097697031930877
2022-05-03,1.0556317956296843,0.7120478496154942,0.5397236614853195,0.19863340219291276,0.777907429015947,1.027643613194944,0.15132026935007944,0.0428027222531353,0.14187617047840645,1.2547051442910915,0.12742911755336095,0.13971358714635,0.2965423165885772,0.013057574764408707
2022-05-02,1.0524100189433803,0.7057163020465772,0.5380972879896685,0.20053341889425874,0.7760962359332557,1.0264832683227263,0.15132026935007944,0.04265738441981692,0.141468728337601,1.2556504269211453,0.12743886120633627,0.13918853086505673,0.2983204558336565,0.01307377531409745
2022-05-01,1.0539629005059021,0.7170514842965725,0.5389092476826902,0.20423168041826648,0.7850525985241011,1.0303967027305512,0.15178422354780444,0.04283682596254348,0.14163904705249142,1.256123602562492,0.1274437335916193,0.1392951664577239,0.30120481927710846,0.013070767750756144
2022-04-30,1.0539629005059021,0.7170514842965725,0.5389092476826902,0.20423168041826648,0.7850525985241011,1.0303967027305512,0.15178422354780444,0.04283682596254348,0.14163904705249142,1.256123602562492,0.1274437335916193,0.1392951664577239,0.30120481927710846,0.013070767750756144
2022-04-29,1.0539629005059021,0.7170514842965725,0.5389092476826902,0.20423168041826648,0.7850525985241011,1.0303967027305512,0.15178422354780444,0.04283682596254348,0.14163904705249142,1.256123602562492,0.1274437335916193,0.1392951664577239,0.30120481927710846,0.013070767750756144
2022-04-28,1.0485477613505296,0.7077641729775639,0.5361067924730607,0.19984811543227146,0.7767593599502873,1.0263779123473262,0.15112132019585323,0.04275057178889768,0.1408867411487905,1.2430080795525171,0.12745023068491754,0.1385022368111245,0.2987482448540615,0.013046399519892497
2022-04-27,1.0583130489998942,0.7137249304118193,0.5410962610248363,0.1995092073499192,0.7797878976918279,1.0345541071798054,0.15254366562428495,0.043107907714591165,0.1422252563610246,1.2565971349585323,0.12743723716069835,0.13989340122826407,0.3008423586040915,0.01305406340358595
2022-04-26,1.0673497705197994,0.7198387561186295,0.5457621568520439,0.20335122824141857,0.7841292244961969,1.0435145570280704,0.1528420988277011,0.04370476556763749,0.14348025711662077,1.268713524486171,0.12747297572914543,0.14114326040931546,0.30369290573372204,0.013060627432541858
